t,Man,MV,MVP,MVI,MVD,MVFF,SP,PV,DV
1.735000000000000000e+03,0.000000000000000000e+00,3.436551647427057077e+01,-4.553908318950782713e-02,3.440482064079113655e+01,6.234916668946562275e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.301085302170533708e+01,5.000000000000000000e+01
1.736000000000000000e+03,0.000000000000000000e+00,3.436558955514458091e+01,-4.513860412944857570e-02,3.440454624198184064e+01,6.181917292187588675e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.301075755247556742e+01,5.000000000000000000e+01
1.737000000000000000e+03,0.000000000000000000e+00,3.436566207579109999e+01,-4.474153980154835925e-02,3.440427425693745533e+01,6.129358655191902150e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.301066289743256021e+01,5.000000000000000000e+01
1.738000000000000000e+03,0.000000000000000000e+00,3.436573404048426283e+01,-4.434786174292463384e-02,3.440400466507275468e+01,6.077237154437703168e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.301056904978881335e+01,5.000000000000000000e+01
1.739000000000000000e+03,0.000000000000000000e+00,3.436580545346583193e+01,-4.395754172380145208e-02,3.440373744597413008e+01,6.025549215500739485e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.301047600281243888e+01,5.000000000000000000e+01
1.740000000000000000e+03,0.000000000000000000e+00,3.436587631894520456e+01,-4.357055174570679396e-02,3.440347257939816927e+01,5.974291292745189698e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.301038374982668699e+01,5.000000000000000000e+01
1.741000000000000000e+03,0.000000000000000000e+00,3.436594664109998121e+01,-4.318686403949257430e-02,3.440321004527027071e+01,5.923459869200863905e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.301029228420951966e+01,5.000000000000000000e+01
1.742000000000000000e+03,0.000000000000000000e+00,3.436601642407595136e+01,-4.280645106356150559e-02,3.440294982368325805e+01,5.873051456256073513e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.301020159939318432e+01,5.000000000000000000e+01
1.743000000000000000e+03,0.000000000000000000e+00,3.436608567198728537e+01,-4.242928550209398159e-02,3.440269189489600876e+01,5.823062593371485136e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.301011168886373071e+01,5.000000000000000000e+01
1.744000000000000000e+03,0.000000000000000000e+00,3.436615438891708862e+01,-4.205534026303855283e-02,3.440243623933209705e+01,5.773489848033796536e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.301002254616061293e+01,5.000000000000000000e+01
1.745000000000000000e+03,0.000000000000000000e+00,3.436622257891736609e+01,-4.168458847645700044e-02,3.440218283757844375e+01,5.724329815382186472e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300993416487625609e+01,5.000000000000000000e+01
1.746000000000000000e+03,0.000000000000000000e+00,3.436629024600923543e+01,-4.131700349272165312e-02,3.440193167038395927e+01,5.675579117997952595e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300984653865559437e+01,5.000000000000000000e+01
1.747000000000000000e+03,0.000000000000000000e+00,3.436635739418346702e+01,-4.095255888059450705e-02,3.440168271865824323e+01,5.627234405818662584e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300975966119568739e+01,5.000000000000000000e+01
1.748000000000000000e+03,0.000000000000000000e+00,3.436642402740037028e+01,-4.059122842563143985e-02,3.440143596347024868e+01,5.579292355755310212e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300967352624527962e+01,5.000000000000000000e+01
1.749000000000000000e+03,0.000000000000000000e+00,3.436649014959017734e+01,-4.023298612834994015e-02,3.440119138604697469e+01,5.531749671555896697e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300958812760438121e+01,5.000000000000000000e+01
1.750000000000000000e+03,0.000000000000000000e+00,3.436655576465329887e+01,-3.987780620248557173e-02,3.440094896777218736e+01,5.484603083595739059e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300950345912386297e+01,5.000000000000000000e+01
1.751000000000000000e+03,0.000000000000000000e+00,3.436662087646043062e+01,-3.952566307330749457e-02,3.440070869018511246e+01,5.437849348627043708e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300941951470502289e+01,5.000000000000000000e+01
1.752000000000000000e+03,0.000000000000000000e+00,3.436668548885301533e+01,-3.917653137581576794e-02,3.440047053497917773e+01,5.391485249655724593e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300933628829922384e+01,5.000000000000000000e+01
1.753000000000000000e+03,0.000000000000000000e+00,3.436674960564305792e+01,-3.883038595323425046e-02,3.440023448400074102e+01,5.345507595551315071e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300925377390743165e+01,5.000000000000000000e+01
1.754000000000000000e+03,0.000000000000000000e+00,3.436681323061380056e+01,-3.848720185508966440e-02,3.440000051924782554e+01,5.299913221068995421e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300917196557984568e+01,5.000000000000000000e+01
1.755000000000000000e+03,0.000000000000000000e+00,3.436687636751972263e+01,-3.814695433567489441e-02,3.439976862286888348e+01,5.254698986512188266e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300909085741551507e+01,5.000000000000000000e+01
1.756000000000000000e+03,0.000000000000000000e+00,3.436693902008659052e+01,-3.780961885245321535e-02,3.439953877716157393e+01,5.209861777473285931e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300901044356189828e+01,5.000000000000000000e+01
1.757000000000000000e+03,0.000000000000000000e+00,3.436700119201211123e+01,-3.747517106422602190e-02,3.439931096457151938e+01,5.165398504812348905e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300893071821452196e+01,5.000000000000000000e+01
1.758000000000000000e+03,0.000000000000000000e+00,3.436706288696563405e+01,-3.714358682971435899e-02,3.439908516769109781e+01,5.121306104251808523e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300885167561655464e+01,5.000000000000000000e+01
1.759000000000000000e+03,0.000000000000000000e+00,3.436712410858877575e+01,-3.681484220578577077e-02,3.439886136925823479e+01,5.077581536329263401e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300877331005843018e+01,5.000000000000000000e+01
1.760000000000000000e+03,0.000000000000000000e+00,3.436718486049549171e+01,-3.648891344588807428e-02,3.439863955215521685e+01,5.034221786160763407e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300869561587748535e+01,5.000000000000000000e+01
1.761000000000000000e+03,0.000000000000000000e+00,3.436724514627212557e+01,-3.616577699854217620e-02,3.439841969940750488e+01,4.991223863165218481e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300861858745754773e+01,5.000000000000000000e+01
1.762000000000000000e+03,0.000000000000000000e+00,3.436730496947792091e+01,-3.584540950562808276e-02,3.439820179418254753e+01,4.948584801000359586e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300854221922858756e+01,5.000000000000000000e+01
1.763000000000000000e+03,0.000000000000000000e+00,3.436736433364494303e+01,-3.552778780093680810e-02,3.439798581978862302e+01,4.906301657255290188e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300846650566632690e+01,5.000000000000000000e+01
1.764000000000000000e+03,0.000000000000000000e+00,3.436742324227846268e+01,-3.521288890854505638e-02,3.439777175967368095e+01,4.864371513329243842e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300839144129187730e+01,5.000000000000000000e+01
1.765000000000000000e+03,0.000000000000000000e+00,3.436748169885709103e+01,-3.490069004130803842e-02,3.439755959742419122e+01,4.822791474208492669e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300831702067137030e+01,5.000000000000000000e+01
1.766000000000000000e+03,0.000000000000000000e+00,3.436753970683297865e+01,-3.459116859932277049e-02,3.439734931676401430e+01,4.781558668286042812e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300824323841558083e+01,5.000000000000000000e+01
1.767000000000000000e+03,0.000000000000000000e+00,3.436759726963212813e+01,-3.428430216836182709e-02,3.439714090155326431e+01,4.740670247221177337e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300817008917959328e+01,5.000000000000000000e+01
1.768000000000000000e+03,0.000000000000000000e+00,3.436765439065435856e+01,-3.398006851848436871e-02,3.439693433578719350e+01,4.700123385643410062e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300809756766242486e+01,5.000000000000000000e+01
1.769000000000000000e+03,0.000000000000000000e+00,3.436771107327365371e+01,-3.367844560246991553e-02,3.439672960359508380e+01,4.659915281041860508e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300802566860665621e+01,5.000000000000000000e+01
1.770000000000000000e+03,0.000000000000000000e+00,3.436776732083848884e+01,-3.337941155428161832e-02,3.439652668923913126e+01,4.620043153634661309e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300795438679811866e+01,5.000000000000000000e+01
1.771000000000000000e+03,0.000000000000000000e+00,3.436782313667163891e+01,-3.308294468776597219e-02,3.439632557711337313e+01,4.580504246027029477e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300788371706548219e+01,5.000000000000000000e+01
1.772000000000000000e+03,0.000000000000000000e+00,3.436787852407092458e+01,-3.278902349493880569e-02,3.439612625174258653e+01,4.541295823278160802e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300781365427998537e+01,5.000000000000000000e+01
1.773000000000000000e+03,0.000000000000000000e+00,3.436793348630877176e+01,-3.249762664486229025e-02,3.439592869778122264e+01,4.502415172412902594e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300774419335502330e+01,5.000000000000000000e+01
1.774000000000000000e+03,0.000000000000000000e+00,3.436798802663292207e+01,-3.220873298193093620e-02,3.439573290001233374e+01,4.463859602517447969e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300767532924583492e+01,5.000000000000000000e+01
1.775000000000000000e+03,0.000000000000000000e+00,3.436804214826640447e+01,-3.192232152457128574e-02,3.439553884334652878e+01,4.425626444443039008e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300760705694916908e+01,5.000000000000000000e+01
1.776000000000000000e+03,0.000000000000000000e+00,3.436809585440767023e+01,-3.163837146385298227e-02,3.439534651282091460e+01,4.387713050612512995e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300753937150294348e+01,5.000000000000000000e+01
1.777000000000000000e+03,0.000000000000000000e+00,3.436814914823084166e+01,-3.135686216207025229e-02,3.439515589359804437e+01,4.350116794867607724e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300747226798590361e+01,5.000000000000000000e+01
1.778000000000000000e+03,0.000000000000000000e+00,3.436820203288591102e+01,-3.107777315132342899e-02,3.439496697096490863e+01,4.312835072326696821e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300740574151728168e+01,5.000000000000000000e+01
1.779000000000000000e+03,0.000000000000000000e+00,3.436825451149903188e+01,-3.080108413210044110e-02,3.439477973033188363e+01,4.275865299252248203e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300733978725650530e+01,5.000000000000000000e+01
1.780000000000000000e+03,0.000000000000000000e+00,3.436830658717241960e+01,-3.052677497206518487e-02,3.439459415723175084e+01,4.239204912734618677e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300727440040283511e+01,5.000000000000000000e+01
1.781000000000000000e+03,0.000000000000000000e+00,3.436835826298477059e+01,-3.025482570455036158e-02,3.439441023731865243e+01,4.202851370672778565e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300720957619505924e+01,5.000000000000000000e+01
1.782000000000000000e+03,0.000000000000000000e+00,3.436840954199136888e+01,-2.998521652728674061e-02,3.439422795636711783e+01,4.166802151536093402e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300714530991116646e+01,5.000000000000000000e+01
1.783000000000000000e+03,0.000000000000000000e+00,3.436846042722424244e+01,-2.971792780104377113e-02,3.439404730027106183e+01,4.131054754224988343e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300708159686803356e+01,5.000000000000000000e+01
1.784000000000000000e+03,0.000000000000000000e+00,3.436851092169236210e+01,-2.945294004832928886e-02,3.439386825504280409e+01,4.095606697886066544e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300701843242111266e+01,5.000000000000000000e+01
1.785000000000000000e+03,0.000000000000000000e+00,3.436856102838174820e+01,-2.919023395208922289e-02,3.439369080681209567e+01,4.060455521739861524e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300695581196409734e+01,5.000000000000000000e+01
1.786000000000000000e+03,0.000000000000000000e+00,3.436861075025582579e+01,-2.892979035431865811e-02,3.439351494182513846e+01,4.025598785002962830e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300689373092863832e+01,5.000000000000000000e+01
1.787000000000000000e+03,0.000000000000000000e+00,3.436866009025538915e+01,-2.867159025487973911e-02,3.439334064644364730e+01,3.991034066622735181e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300683218478402381e+01,5.000000000000000000e+01
1.788000000000000000e+03,0.000000000000000000e+00,3.436870905129888598e+01,-2.841561481017183463e-02,3.439316790714389072e+01,3.956758965167825326e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300677116903687391e+01,5.000000000000000000e+01
1.789000000000000000e+03,0.000000000000000000e+00,3.436875763628254532e+01,-2.816184533186080752e-02,3.439299671051573171e+01,3.922771098671094976e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300671067923083513e+01,5.000000000000000000e+01
1.790000000000000000e+03,0.000000000000000000e+00,3.436880584808059780e+01,-2.791026328560826386e-02,3.439282704326171825e+01,3.889068104483283002e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300665071094628900e+01,5.000000000000000000e+01
1.791000000000000000e+03,0.000000000000000000e+00,3.436885368954533959e+01,-2.766085028985992150e-02,3.439265889219612404e+01,3.855647639081602983e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300659125980003950e+01,5.000000000000000000e+01
1.792000000000000000e+03,0.000000000000000000e+00,3.436890116350748769e+01,-2.741358811454532723e-02,3.439249224424406037e+01,3.822507377974023336e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300653232144503590e+01,5.000000000000000000e+01
1.793000000000000000e+03,0.000000000000000000e+00,3.436894827277608755e+01,-2.716845867992531693e-02,3.439232708644053815e+01,3.789645015472421427e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300647389157006728e+01,5.000000000000000000e+01
1.794000000000000000e+03,0.000000000000000000e+00,3.436899502013883279e+01,-2.692544405532128551e-02,3.439216340592956556e+01,3.757058264591377206e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300641596589947113e+01,5.000000000000000000e+01
1.795000000000000000e+03,0.000000000000000000e+00,3.436904140836224286e+01,-2.668452645790354849e-02,3.439200118996325273e+01,3.724744856898812642e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300635854019284210e+01,5.000000000000000000e+01
1.796000000000000000e+03,0.000000000000000000e+00,3.436908744019182649e+01,-2.644568825147970356e-02,3.439184042590093071e+01,3.692702542376842187e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300630161024475484e+01,5.000000000000000000e+01
1.797000000000000000e+03,0.000000000000000000e+00,3.436913311835215268e+01,-2.620891194534210808e-02,3.439168110120825617e+01,3.660929089237066787e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300624517188448692e+01,5.000000000000000000e+01
1.798000000000000000e+03,0.000000000000000000e+00,3.436917844554695733e+01,-2.597418019311535653e-02,3.439152320345632319e+01,3.629422283748491920e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300618922097569907e+01,5.000000000000000000e+01
1.799000000000000000e+03,0.000000000000000000e+00,3.436922342445962641e+01,-2.574147579142640682e-02,3.439136672032081066e+01,3.598179930242400432e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300613375341621492e+01,5.000000000000000000e+01
1.800000000000000000e+03,0.000000000000000000e+00,3.436926805775286198e+01,-2.551078167898850751e-02,3.439121163958112248e+01,3.567199850731438918e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300607876513768701e+01,5.000000000000000000e+01
1.801000000000000000e+03,0.000000000000000000e+00,3.436931234806929325e+01,-2.528208093521221861e-02,3.439105794911951364e+01,3.536479884995253654e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300602425210534108e+01,5.000000000000000000e+01
1.802000000000000000e+03,0.000000000000000000e+00,3.436935629803146952e+01,-2.505535677914156115e-02,3.439090563692025171e+01,3.506017890357419897e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300597021031774148e+01,5.000000000000000000e+01
1.803000000000000000e+03,0.000000000000000000e+00,3.436939991024168961e+01,-2.483059256847877649e-02,3.439075469106877136e+01,3.475811741395017085e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300591663580644308e+01,5.000000000000000000e+01
1.804000000000000000e+03,0.000000000000000000e+00,3.436944318728281900e+01,-2.460777179813630061e-02,3.439060509975085012e+01,3.445859330108571456e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300586352463580653e+01,5.000000000000000000e+01
1.805000000000000000e+03,0.000000000000000000e+00,3.436948613171774269e+01,-2.438687809946838564e-02,3.439045685125176277e+01,3.416158565447140368e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300581087290265714e+01,5.000000000000000000e+01
1.806000000000000000e+03,0.000000000000000000e+00,3.436952874609009712e+01,-2.416789523885262692e-02,3.439030993395547853e+01,3.386707373471563656e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300575867673608599e+01,5.000000000000000000e+01
1.807000000000000000e+03,0.000000000000000000e+00,3.436957103292391480e+01,-2.395080711686248254e-02,3.439016433634382253e+01,3.357503696955911783e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300570693229713015e+01,5.000000000000000000e+01
1.808000000000000000e+03,0.000000000000000000e+00,3.436961299472424258e+01,-2.373559776693744475e-02,3.439002004699569426e+01,3.328545495484224424e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300565563577855954e+01,5.000000000000000000e+01
1.809000000000000000e+03,0.000000000000000000e+00,3.436965463397687159e+01,-2.352225135449647481e-02,3.438987705458624333e+01,3.299830745127647642e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300560478340458559e+01,5.000000000000000000e+01
1.810000000000000000e+03,0.000000000000000000e+00,3.436969595314880621e+01,-2.331075217572636804e-02,3.438973534788608788e+01,3.271357438446495600e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300555437143062676e+01,5.000000000000000000e+01
1.811000000000000000e+03,0.000000000000000000e+00,3.436973695468817880e+01,-2.310108465660653740e-02,3.438959491576051875e+01,3.243123584271910900e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300550439614304565e+01,5.000000000000000000e+01
1.812000000000000000e+03,0.000000000000000000e+00,3.436977764102451260e+01,-2.289323335181558255e-02,3.438945574716871789e+01,3.215127207612578520e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300545485385889322e+01,5.000000000000000000e+01
1.813000000000000000e+03,0.000000000000000000e+00,3.436981801456885677e+01,-2.268718294366742216e-02,3.438931783116298391e+01,3.187366349540278736e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300540574092567425e+01,5.000000000000000000e+01
1.814000000000000000e+03,0.000000000000000000e+00,3.436985807771382895e+01,-2.248291824113608089e-02,3.438918115688796462e+01,3.159839067000668258e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300535705372108453e+01,5.000000000000000000e+01
1.815000000000000000e+03,0.000000000000000000e+00,3.436989783283387823e+01,-2.228042417876224812e-02,3.438904571357988971e+01,3.132543432747121777e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300530878865275497e+01,5.000000000000000000e+01
1.816000000000000000e+03,0.000000000000000000e+00,3.436993728228546985e+01,-2.207968581558941365e-02,3.438891149056581042e+01,3.105477535251558938e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300526094215805983e+01,5.000000000000000000e+01
1.817000000000000000e+03,0.000000000000000000e+00,3.436997642840687917e+01,-2.188068833436596083e-02,3.438877847726286774e+01,3.078639478373580533e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300521351070379694e+01,5.000000000000000000e+01
1.818000000000000000e+03,0.000000000000000000e+00,3.437001527351885244e+01,-2.168341704021533103e-02,3.438864666317751784e+01,3.052027381547793919e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300516649078601006e+01,5.000000000000000000e+01
1.819000000000000000e+03,0.000000000000000000e+00,3.437005381992432973e+01,-2.148785735989721182e-02,3.438851603790481448e+01,3.025639379407692002e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300511987892974020e+01,5.000000000000000000e+01
1.820000000000000000e+03,0.000000000000000000e+00,3.437009206990860832e+01,-2.129399484077321159e-02,3.438838659112767004e+01,2.999473621710559233e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300507367168875561e+01,5.000000000000000000e+01
1.821000000000000000e+03,0.000000000000000000e+00,3.437013002573979037e+01,-2.110181514968390362e-02,3.438825831261612365e+01,2.973528273350106461e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300502786564535285e+01,5.000000000000000000e+01
1.822000000000000000e+03,0.000000000000000000e+00,3.437016768966859814e+01,-2.091130407212133877e-02,3.438813119222663062e+01,2.947801514092921772e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300498245741012227e+01,5.000000000000000000e+01
1.823000000000000000e+03,0.000000000000000000e+00,3.437020506392855168e+01,-2.072244751125385670e-02,3.438800521990133774e+01,2.922291538470589336e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300493744362168513e+01,5.000000000000000000e+01
1.824000000000000000e+03,0.000000000000000000e+00,3.437024215073633115e+01,-2.053523148683263425e-02,3.438788038566737271e+01,2.896996555789316686e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300489282094651600e+01,5.000000000000000000e+01
1.825000000000000000e+03,0.000000000000000000e+00,3.437027895229151397e+01,-2.034964213445290479e-02,3.438775667963616200e+01,2.871914789808510411e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300484858607866556e+01,5.000000000000000000e+01
1.826000000000000000e+03,0.000000000000000000e+00,3.437031547077712190e+01,-2.016566570440141842e-02,3.438763409200269905e+01,2.847044478826775069e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300480473573957596e+01,5.000000000000000000e+01
1.827000000000000000e+03,0.000000000000000000e+00,3.437035170835940079e+01,-1.998328856088808086e-02,3.438751261304488338e+01,2.822383875404112837e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300476126667782495e+01,5.000000000000000000e+01
1.828000000000000000e+03,0.000000000000000000e+00,3.437038766718820426e+01,-1.980249718098209960e-02,3.438739223312281013e+01,2.797931246378432442e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300471817566892696e+01,5.000000000000000000e+01
1.829000000000000000e+03,0.000000000000000000e+00,3.437042334939697952e+01,-1.962327815378451037e-02,3.438727294267810919e+01,2.773684872660669640e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300467545951511283e+01,5.000000000000000000e+01
1.830000000000000000e+03,0.000000000000000000e+00,3.437045875710286680e+01,-1.944561817951206278e-02,3.438715473223324892e+01,2.749643049126510551e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300463311504509534e+01,5.000000000000000000e+01
1.831000000000000000e+03,0.000000000000000000e+00,3.437049389240693387e+01,-1.926950406852201772e-02,3.438703759239088953e+01,2.725804084570575010e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300459113911387732e+01,5.000000000000000000e+01
1.832000000000000000e+03,0.000000000000000000e+00,3.437052875739417601e+01,-1.909492274051423008e-02,3.438692151383319384e+01,2.702166301498539445e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300454952860251012e+01,5.000000000000000000e+01
1.833000000000000000e+03,0.000000000000000000e+00,3.437056335413379315e+01,-1.892186122352636918e-02,3.438680648732119494e+01,2.678728036126192761e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300450828041790174e+01,5.000000000000000000e+01
1.834000000000000000e+03,0.000000000000000000e+00,3.437059768467916854e+01,-1.875030665313604655e-02,3.438669250369412111e+01,2.655487638185829915e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300446739149259656e+01,5.000000000000000000e+01
1.835000000000000000e+03,0.000000000000000000e+00,3.437063175106807478e+01,-1.858024627154465994e-02,3.438657955386876353e+01,2.632443470856006898e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300442685878457638e+01,5.000000000000000000e+01
1.836000000000000000e+03,0.000000000000000000e+00,3.437066555532268097e+01,-1.841166742674996831e-02,3.438646762883881536e+01,2.609593910613498130e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300438667927703307e+01,5.000000000000000000e+01
1.837000000000000000e+03,0.000000000000000000e+00,3.437069909944985113e+01,-1.824455757160041089e-02,3.438635671967424656e+01,2.586937347205503154e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300434684997819090e+01,5.000000000000000000e+01
1.838000000000000000e+03,0.000000000000000000e+00,3.437073238544104470e+01,-1.807890426305631612e-02,3.438624681752067147e+01,2.564472183431023775e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300430736792107922e+01,5.000000000000000000e+01
1.839000000000000000e+03,0.000000000000000000e+00,3.437076541527260076e+01,-1.791469516124422068e-02,3.438613791359871641e+01,2.542196835129910144e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300426823016332634e+01,5.000000000000000000e+01
1.840000000000000000e+03,0.000000000000000000e+00,3.437079819090589439e+01,-1.775191802859987442e-02,3.438602999920340864e+01,2.520109731090059129e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300422943378699614e+01,5.000000000000000000e+01
1.841000000000000000e+03,0.000000000000000000e+00,3.437083071428714476e+01,-1.759056072918853408e-02,3.438592306570353685e+01,2.498209312795758846e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300419097589833228e+01,5.000000000000000000e+01
1.842000000000000000e+03,0.000000000000000000e+00,3.437086298734797651e+01,-1.743061122764109211e-02,3.438581710454106144e+01,2.476494034551153262e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300415285362762319e+01,5.000000000000000000e+01
1.843000000000000000e+03,0.000000000000000000e+00,3.437089501200502184e+01,-1.727205758859259518e-02,3.438571210723048921e+01,2.454962363127220770e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300411506412893914e+01,5.000000000000000000e+01
1.844000000000000000e+03,0.000000000000000000e+00,3.437092679016063812e+01,-1.711488797558879948e-02,3.438560806535829784e+01,2.433612777928458124e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300407760458001150e+01,5.000000000000000000e+01
1.845000000000000000e+03,0.000000000000000000e+00,3.437095832370231818e+01,-1.695909065058381210e-02,3.438550497058230349e+01,2.412443770597529156e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300404047218196979e+01,5.000000000000000000e+01
1.846000000000000000e+03,0.000000000000000000e+00,3.437098961450345058e+01,-1.680465397284663931e-02,3.438540281463109949e+01,2.391453845197576838e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300400366415919962e+01,5.000000000000000000e+01
1.847000000000000000e+03,0.000000000000000000e+00,3.437102066442299275e+01,-1.665156639837016284e-02,3.438530158930345237e+01,2.370641517914027791e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300396717775912236e+01,5.000000000000000000e+01
1.848000000000000000e+03,0.000000000000000000e+00,3.437105147530583338e+01,-1.649981647895501849e-02,3.438520128646771212e+01,2.350005317079630843e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300393101025203180e+01,5.000000000000000000e+01
1.849000000000000000e+03,0.000000000000000000e+00,3.437108204898270714e+01,-1.634939286152989682e-02,3.438510189806125794e+01,2.329543782977525589e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300389515893088088e+01,5.000000000000000000e+01
