t,MV,PV_Exp,PV_FOPDTOPT,PV_SOPDTOPT,PV_FOPDTStrejc,PV_FOPDTBR,PV_FOPDTBR2
2.900000000000000000e+02,1.000000000000000000e+00,2.658500000000000307e-01,2.665345346127573345e-01,2.671008961298598217e-01,2.641134345147494455e-01,2.234024947885655532e-01,2.555488821114701437e-01
2.910000000000000000e+02,1.000000000000000000e+00,2.666750000000000509e-01,2.668865452401827376e-01,2.674550861695617066e-01,2.643204192351057968e-01,2.237354212898093053e-01,2.557806462620723087e-01
2.920000000000000000e+02,1.000000000000000000e+00,2.658500000000000307e-01,2.672362082476968936e-01,2.678069232561881563e-01,2.645248326844654718e-01,2.240663893998692535e-01,2.560102135960811154e-01
2.930000000000000000e+02,1.000000000000000000e+00,2.674750000000000738e-01,2.675835392919840849e-01,2.681564230207852395e-01,2.647267043874372838e-01,2.243954106386935599e-01,2.562376049364026298e-01
2.940000000000000000e+02,1.000000000000000000e+00,2.707000000000000517e-01,2.679285539253113968e-01,2.685036009905643062e-01,2.649260635784308482e-01,2.247224964584659535e-01,2.564628409085694116e-01
2.950000000000000000e+02,1.000000000000000000e+00,2.723000000000000975e-01,2.682712675962252158e-01,2.688484725895912697e-01,2.651229392034423205e-01,2.250476582440044115e-01,2.566859419426114064e-01
2.960000000000000000e+02,1.000000000000000000e+00,2.715000000000001856e-01,2.686116956502428432e-01,2.691910531394717809e-01,2.653173599218564549e-01,2.253709073131573426e-01,2.569069282749089078e-01
2.970000000000000000e+02,1.000000000000000000e+00,2.698750000000000315e-01,2.689498533305396677e-01,2.695313578600315174e-01,2.655093541082637065e-01,2.256922549171976045e-01,2.571258199500282560e-01
2.980000000000000000e+02,1.000000000000000000e+00,2.723000000000000975e-01,2.692857557786316747e-01,2.698694018699918096e-01,2.656989498542917105e-01,2.260117122412141077e-01,2.573426368225398275e-01
2.990000000000000000e+02,1.000000000000000000e+00,2.739249999999999741e-01,2.696194180350535152e-01,2.702052001876414922e-01,2.658861749704505839e-01,2.263292904045010878e-01,2.575573985588190395e-01
3.000000000000000000e+02,1.000000000000000000e+00,2.731000000000001759e-01,2.699508550400318563e-01,2.705387677315033712e-01,2.660710569879901621e-01,2.266450004609452118e-01,2.577701246388302003e-01
3.010000000000000000e+02,1.000000000000000000e+00,2.731000000000001759e-01,2.702800816341544565e-01,2.708701193209970826e-01,2.662536231607693926e-01,2.269588533994102431e-01,2.579808343578934293e-01
3.020000000000000000e+02,1.000000000000000000e+00,2.723000000000000975e-01,2.706071125590345794e-01,2.711992696770971767e-01,2.664339004671364974e-01,2.272708601441195964e-01,2.581895468284347017e-01
3.030000000000000000e+02,1.000000000000000000e+00,2.698750000000000315e-01,2.709319624579710761e-01,2.715262334229868180e-01,2.666119156118189060e-01,2.275810315550365615e-01,2.583962809817196837e-01
3.040000000000000000e+02,1.000000000000000000e+00,2.690750000000000641e-01,2.712546458766041946e-01,2.718510250847073761e-01,2.667876950278226245e-01,2.278893784282422508e-01,2.586010555695706925e-01
3.050000000000000000e+02,1.000000000000000000e+00,2.723000000000000975e-01,2.715751772635667249e-01,2.721736590918033549e-01,2.669612648783402653e-01,2.281959114963114377e-01,2.588038891660676688e-01
3.060000000000000000e+02,1.000000000000000000e+00,2.731000000000001759e-01,2.718935709711309823e-01,2.724941497779636568e-01,2.671326510586665148e-01,2.285006414286860910e-01,2.590048001692328850e-01
3.070000000000000000e+02,1.000000000000000000e+00,2.739249999999999741e-01,2.722098412558515701e-01,2.728125113816577962e-01,2.673018791981206510e-01,2.288035788320467723e-01,2.592038068026998876e-01
3.080000000000000000e+02,1.000000000000000000e+00,2.739249999999999741e-01,2.725240022792036476e-01,2.731287580467685605e-01,2.674689746619756114e-01,2.291047342506818130e-01,2.594009271173662312e-01
3.090000000000000000e+02,1.000000000000000000e+00,2.739249999999999741e-01,2.728360681082169781e-01,2.734429038232202847e-01,2.676339625533923350e-01,2.294041181668542706e-01,2.595961789930310015e-01
3.100000000000000000e+02,1.000000000000000000e+00,2.739249999999999741e-01,2.731460527161059249e-01,2.737549626676025749e-01,2.677968677153594323e-01,2.297017410011669147e-01,2.597895801400164628e-01
3.110000000000000000e+02,1.000000000000000000e+00,2.747250000000000525e-01,2.734539699828950621e-01,2.740649484437907013e-01,2.679577147326367981e-01,2.299976131129247703e-01,2.599811481007746061e-01
3.120000000000000000e+02,1.000000000000000000e+00,2.739249999999999741e-01,2.737598336960406220e-01,2.743728749235610498e-01,2.681165279337033858e-01,2.302917448004958012e-01,2.601709002514781544e-01
3.130000000000000000e+02,1.000000000000000000e+00,2.739249999999999741e-01,2.740636575510479456e-01,2.746787557872029661e-01,2.682733313927075369e-01,2.305841463016693738e-01,2.603588538035968569e-01
3.140000000000000000e+02,1.000000000000000000e+00,2.739249999999999741e-01,2.743654551520846585e-01,2.749826046241263811e-01,2.684281489314201408e-01,2.308748277940124993e-01,2.605450258054584634e-01
3.150000000000000000e+02,1.000000000000000000e+00,2.731000000000001759e-01,2.746652400125897953e-01,2.752844349334656049e-01,2.685810041211899035e-01,2.311637993952241898e-01,2.607294331437953194e-01
3.160000000000000000e+02,1.000000000000000000e+00,2.731000000000001759e-01,2.749630255558790370e-01,2.755842601246786816e-01,2.687319202848995614e-01,2.314510711634875928e-01,2.609120925452759199e-01
3.170000000000000000e+02,1.000000000000000000e+00,2.739249999999999741e-01,2.752588251157455090e-01,2.758820935181432454e-01,2.688809204989231483e-01,2.317366530978200168e-01,2.610930205780220836e-01
3.180000000000000000e+02,1.000000000000000000e+00,2.739249999999999741e-01,2.755526519370570249e-01,2.761779483457483253e-01,2.690280275950836519e-01,2.320205551384210974e-01,2.612722336531119183e-01
3.190000000000000000e+02,1.000000000000000000e+00,2.739249999999999741e-01,2.758445191763490567e-01,2.764718377514818193e-01,2.691732641626106703e-01,2.323027871670186317e-01,2.614497480260681850e-01
3.200000000000000000e+02,1.000000000000000000e+00,2.739249999999999741e-01,2.761344399024138752e-01,2.767637747920145275e-01,2.693166525500969022e-01,2.325833590072126644e-01,2.616255797983329523e-01
3.210000000000000000e+02,1.000000000000000000e+00,2.739249999999999741e-01,2.764224270968857478e-01,2.770537724372801880e-01,2.694582148674538602e-01,2.328622804248172973e-01,2.617997449187278725e-01
3.220000000000000000e+02,1.000000000000000000e+00,2.755250000000000199e-01,2.767084936548221408e-01,2.773418435710516272e-01,2.695979729878661968e-01,2.331395611282007230e-01,2.619722591849010795e-01
3.230000000000000000e+02,1.000000000000000000e+00,2.803500000000000991e-01,2.769926523852810907e-01,2.776280009915130242e-01,2.697359485497435316e-01,2.334152107686230937e-01,2.621431382447598213e-01
3.240000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01,2.772749160118948564e-01,2.779122574118285116e-01,2.698721629586701698e-01,2.336892389405723913e-01,2.623123975978900457e-01
3.250000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01,2.775552971734395746e-01,2.781946254607068347e-01,2.700066373893519334e-01,2.339616551820984380e-01,2.624800525969621656e-01
3.260000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01,2.778338084244012518e-01,2.784751176829624586e-01,2.701393927875594403e-01,2.342324689751449363e-01,2.626461184491236667e-01
3.270000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01,2.781104622355377587e-01,2.787537465400727887e-01,2.702704498720683302e-01,2.345016897458793992e-01,2.628106102173783931e-01
3.280000000000000000e+02,1.000000000000000000e+00,2.852000000000000091e-01,2.783852709944373838e-01,2.790305244107318394e-01,2.703998291365947715e-01,2.347693268650213050e-01,2.629735428219530102e-01
3.290000000000000000e+02,1.000000000000000000e+00,2.884250000000000980e-01,2.786582470060733896e-01,2.793054635913999606e-01,2.705275508517270833e-01,2.350353896481682525e-01,2.631349310416501441e-01
3.300000000000000000e+02,1.000000000000000000e+00,2.900250000000001438e-01,2.789294024933551275e-01,2.795785762968502897e-01,2.706536350668525270e-01,2.352998873561202020e-01,2.632947895151889761e-01
3.310000000000000000e+02,1.000000000000000000e+00,2.900250000000001438e-01,2.791987495976750999e-01,2.798498746607113175e-01,2.707781016120789364e-01,2.355628291952018560e-01,2.634531327425331249e-01
3.320000000000000000e+02,1.000000000000000000e+00,2.900250000000001438e-01,2.794663003794529144e-01,2.801193707360059015e-01,2.709009701001510728e-01,2.358242243175830422e-01,2.636099750862057611e-01
3.330000000000000000e+02,1.000000000000000000e+00,2.900250000000001438e-01,2.797320668186750181e-01,2.803870764956866712e-01,2.710222599283612643e-01,2.360840818215972636e-01,2.637653307725924545e-01
3.340000000000000000e+02,1.000000000000000000e+00,2.900250000000001438e-01,2.799960608154313801e-01,2.806530038331681021e-01,2.711419902804539928e-01,2.363424107520584738e-01,2.639192138932313636e-01
3.350000000000000000e+02,1.000000000000000000e+00,2.916500000000000759e-01,2.802582941904480651e-01,2.809171645628546488e-01,2.712601801285242642e-01,2.365992201005757967e-01,2.640716384060917132e-01
3.360000000000000000e+02,1.000000000000000000e+00,2.916500000000000759e-01,2.805187786856168097e-01,2.811795704206657698e-01,2.713768482349094846e-01,2.368545188058665263e-01,2.642226181368396709e-01
3.370000000000000000e+02,1.000000000000000000e+00,2.940500000000000336e-01,2.807775259645205468e-01,2.814402330645571215e-01,2.714920131540742854e-01,2.371083157540673225e-01,2.643721667800923436e-01
3.380000000000000000e+02,1.000000000000000000e+00,2.924499999999999877e-01,2.810345476129557096e-01,2.816991640750386994e-01,2.716056932344884656e-01,2.373606197790434080e-01,2.645202979006601729e-01
3.390000000000000000e+02,1.000000000000000000e+00,2.932500000000000662e-01,2.812898551394512059e-01,2.819563749556890930e-01,2.717179066204976068e-01,2.376114396626961001e-01,2.646670249347771176e-01
3.400000000000000000e+02,1.000000000000000000e+00,2.900250000000001438e-01,2.815434599757833944e-01,2.822118771336666332e-01,2.718286712541859718e-01,2.378607841352684826e-01,2.648123611913195119e-01
3.410000000000000000e+02,1.000000000000000000e+00,2.908250000000000557e-01,2.817953734774882313e-01,2.824656819602170965e-01,2.719380048772315761e-01,2.381086618756492745e-01,2.649563198530131558e-01
3.420000000000000000e+02,1.000000000000000000e+00,2.900250000000001438e-01,2.820456069243696406e-01,2.827178007111779134e-01,2.720459250327535439e-01,2.383550815116748656e-01,2.650989139776291359e-01
3.430000000000000000e+02,1.000000000000000000e+00,2.900250000000001438e-01,2.822941715210045555e-01,2.829682445874791008e-01,2.721524490671508589e-01,2.386000516204297428e-01,2.652401564991682115e-01
3.440000000000000000e+02,1.000000000000000000e+00,2.892250000000000654e-01,2.825410783972445716e-01,2.832170247156409193e-01,2.722575941319327897e-01,2.388435807285448631e-01,2.653800602290339317e-01
3.450000000000000000e+02,1.000000000000000000e+00,2.876000000000001333e-01,2.827863386087144937e-01,2.834641521482682003e-01,2.723613771855409316e-01,2.390856773124946100e-01,2.655186378571947614e-01
3.460000000000000000e+02,1.000000000000000000e+00,2.844000000000000972e-01,2.830299631373072167e-01,2.837096378645412309e-01,2.724638149951620347e-01,2.393263497988917243e-01,2.656559019533351051e-01
3.470000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01,2.832719628916754440e-01,2.839534927707036416e-01,2.725649241385321719e-01,2.395656065647805977e-01,2.657918649679954504e-01
3.480000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01,2.835123487077202409e-01,2.841957277005469629e-01,2.726647210057314141e-01,2.398034559379289554e-01,2.659265392337016309e-01
3.490000000000000000e+02,1.000000000000000000e+00,2.827749999999999986e-01,2.837511313490760911e-01,2.844363534158917961e-01,2.727632218009695131e-01,2.400399061971176251e-01,2.660599369660835989e-01
3.500000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01,2.839883215075930112e-01,2.846753806070660420e-01,2.728604425443618697e-01,2.402749655724287225e-01,2.661920702649832604e-01
3.510000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01,2.842239298038151674e-01,2.849128198933796874e-01,2.729563990736960655e-01,2.405086422455320894e-01,2.663229511155521534e-01
3.520000000000000000e+02,1.000000000000000000e+00,2.827749999999999986e-01,2.844579667874564399e-01,2.851486818235968168e-01,2.730511070461883461e-01,2.407409443499701485e-01,2.664525913893383557e-01
3.530000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01,2.846904429378729340e-01,2.853829768764039598e-01,2.731445819402305575e-01,2.409718799714409276e-01,2.665810028453635683e-01
3.540000000000000000e+02,1.000000000000000000e+00,2.827749999999999986e-01,2.849213686645321042e-01,2.856157154608758297e-01,2.732368390571267014e-01,2.412014571480795289e-01,2.667081971311894839e-01
3.550000000000000000e+02,1.000000000000000000e+00,2.827749999999999986e-01,2.851507543074787709e-01,2.858469079169377869e-01,2.733278935228194984e-01,2.414296838707379045e-01,2.668341857839743869e-01
3.560000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01,2.853786101377983053e-01,2.860765645158250270e-01,2.734177602896067372e-01,2.416565680832629959e-01,2.669589802315196492e-01
3.570000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01,2.856049463580763170e-01,2.863046954605389938e-01,2.735064541378473546e-01,2.418821176827732344e-01,2.670825917933061788e-01
3.580000000000000000e+02,1.000000000000000000e+00,2.827749999999999986e-01,2.858297731028556776e-01,2.865313108863006830e-01,2.735939896776564684e-01,2.421063405199334051e-01,2.672050316815212656e-01
3.590000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01,2.860531004390902687e-01,2.867564208610009491e-01,2.736803813505907512e-01,2.423292443992279277e-01,2.673263110020755451e-01
3.600000000000000000e+02,1.000000000000000000e+00,2.844000000000000972e-01,2.862749383665956215e-01,2.869800353856476471e-01,2.737656434313222586e-01,2.425508370792324730e-01,2.674464407556103596e-01
3.610000000000000000e+02,1.000000000000000000e+00,2.835750000000000770e-01,2.864952968184968363e-01,2.872021643948100555e-01,2.738497900293020426e-01,2.427711262728840524e-01,2.675654318384955710e-01
3.620000000000000000e+02,1.000000000000000000e+00,2.827749999999999986e-01,2.867141856616732265e-01,2.874228177570602449e-01,2.739328350904128295e-01,2.429901196477494418e-01,2.676832950438178815e-01
3.630000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01,2.869316146972002435e-01,2.876420052754115053e-01,2.740147923986107070e-01,2.432078248262921072e-01,2.678000410623598837e-01
3.640000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01,2.871475936607881807e-01,2.878597366877537200e-01,2.740956755775558196e-01,2.434242493861374645e-01,2.679156804835697292e-01
3.650000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01,2.873621322232182695e-01,2.880760216672861862e-01,2.741754980922322393e-01,2.436394008603366690e-01,2.680302237965216383e-01
3.660000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01,2.875752399907755552e-01,2.882908698229472155e-01,2.742542732505564573e-01,2.438532867376288216e-01,2.681436813908674166e-01
3.670000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01,2.877869265056791637e-01,2.885042906998411816e-01,2.743320142049750499e-01,2.440659144627015942e-01,2.682560635577785901e-01
3.680000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01,2.879972012465094600e-01,2.887162937796624584e-01,2.744087339540508541e-01,2.442772914364504111e-01,2.683673804908802141e-01
3.690000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01,2.882060736286325420e-01,2.889268884811166394e-01,2.744844453440379861e-01,2.444874250162360207e-01,2.684776422871751889e-01
3.700000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01,2.884135530046217921e-01,2.891360841603390908e-01,2.745591610704455898e-01,2.446963225161405131e-01,2.685868589479602497e-01
3.710000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01,2.886196486646766535e-01,2.893438901113104533e-01,2.746328936795904285e-01,2.449039912072220604e-01,2.686950403797331299e-01
3.720000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01,2.888243698370386303e-01,2.895503155662698114e-01,2.747056555701377634e-01,2.451104383177678259e-01,2.688021963950911197e-01
3.730000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01,2.890277256884044577e-01,2.897553696961246428e-01,2.747774589946310742e-01,2.453156710335456792e-01,2.689083367136210767e-01
3.740000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01,2.892297253243366062e-01,2.899590616108582708e-01,2.748483160610104559e-01,2.455196964980542462e-01,2.690134709627810539e-01
3.750000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01,2.894303777896710117e-01,2.901614003599346514e-01,2.749182387341193579e-01,2.457225218127715993e-01,2.691176086787736565e-01
3.760000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01,2.896296920689219179e-01,2.903623949327003295e-01,2.749872388371997767e-01,2.459241540374023649e-01,2.692207593074108507e-01
3.770000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01,2.898276770866843877e-01,2.905620542587840083e-01,2.750553280533765688e-01,2.461246001901235270e-01,2.693229322049709440e-01
3.780000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01,2.900243417080337616e-01,2.907603872084928986e-01,2.751225179271296062e-01,2.463238672478287039e-01,2.694241366390470183e-01
3.790000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01,2.902196947389226733e-01,2.909574025932072372e-01,2.751888198657547191e-01,2.465219621463708988e-01,2.695243817893878124e-01
3.800000000000000000e+02,1.000000000000000000e+00,2.827749999999999986e-01,2.904137449265752902e-01,2.911531091657715287e-01,2.752542451408131474e-01,2.467188917808040283e-01,2.696236767487301123e-01
3.810000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01,2.906065009598791105e-01,2.913475156208832906e-01,2.753188048895695572e-01,2.469146630056228420e-01,2.697220305236236459e-01
3.820000000000000000e+02,1.000000000000000000e+00,2.844000000000000972e-01,2.907979714697738749e-01,2.915406305954795774e-01,2.753825101164184552e-01,2.471092826350015370e-01,2.698194520352480419e-01
3.830000000000000000e+02,1.000000000000000000e+00,2.827749999999999986e-01,2.909881650296380906e-01,2.917324626691205069e-01,2.754453716942991126e-01,2.473027574430309572e-01,2.699159501202219591e-01
3.840000000000000000e+02,1.000000000000000000e+00,2.827749999999999986e-01,2.911770901556729463e-01,2.919230203643705113e-01,2.755074003660988868e-01,2.474950941639543212e-01,2.700115335314046683e-01
3.850000000000000000e+02,1.000000000000000000e+00,2.852000000000000091e-01,2.913647553072835628e-01,2.921123121471770334e-01,2.755686067460455524e-01,2.476862994924016736e-01,2.701062109386899168e-01
3.860000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01,2.915511688874578566e-01,2.923003464272465046e-01,2.756290013210874190e-01,2.478763800836228381e-01,2.701999909297923552e-01
3.870000000000000000e+02,1.000000000000000000e+00,2.827749999999999986e-01,2.917363392431427949e-01,2.924871315584180453e-01,2.756885944522627363e-01,2.480653425537191759e-01,2.702928820110265251e-01
3.880000000000000000e+02,1.000000000000000000e+00,2.892250000000000654e-01,2.919202746656180403e-01,2.926726758390345573e-01,2.757473963760571078e-01,2.482531934798737905e-01,2.703848926080784087e-01
